Observer,Magnitude,JD
KNS,7.0,2446429.4
BRK,6.9,2446430.3
MOK,6.8,2446430.4
MKR,6.7,2446431.2
FID,6.8,2446432.4
BRK,6.9,2446433.4
PEM,7.2,2446434.2
GCT,7.0,2446434.3
BFK,6.9,2446434.5
VIA,6.9,2446434.8
BRK,7.0,2446435.3
MOK,7.0,2446437.7
GCT,7.1,2446438.3
MZS,7.0,2446438.4
WIT,6.9,2446439.3
MOK,6.8,2446439.8
BRK,7.1,2446440.2
REI,7.1,2446441.3
FID,7.0,2446441.5
SGZ,7.0,2446442.4
VIA,7.1,2446442.7
GCT,7.0,2446444.2
OJO,6.8,2446444.3
VIA,7.0,2446446.7
MOK,7.0,2446447.2
OJO,6.8,2446447.3
MZS,7.4,2446447.4
GCT,7.0,2446447.7
BRK,7.3,2446448.3
OJO,6.8,2446448.3
MZS,7.4,2446448.4
SOZ,7.4,2446448.4
PEM,7.5,2446450.3
VIA,7.1,2446450.8
MZS,7.2,2446451.4
SOZ,7.2,2446451.4
BON,7.1,2446451.5
BRK,7.3,2446453.3
GCT,7.1,2446454.3
BRK,7.2,2446455.3
PRZ,7.2,2446455.3
MOK,7.1,2446456.2
GCT,7.2,2446457.7
GRL,7.4,2446458.5
BRK,7.3,2446461.3
PEM,7.4,2446463.2
KNS,7.5,2446463.5
GCT,7.3,2446464.3
OJO,7.0,2446464.3
JKK,7.3,2446464.4
MIB,7.2,2446465.3
OJO,6.9,2446465.3
MOK,6.9,2446465.4
SOZ,7.0,2446465.4
BRK,7.4,2446466.3
PPS,6.9,2446466.3
WIT,6.8,2446466.3
BRK,7.2,2446467.3
MOK,7.0,2446467.4
GRL,7.4,2446467.6
GCT,7.3,2446468.3
BRK,7.3,2446469.3
FID,7.4,2446469.4
SGZ,7.3,2446470.4
SGZ,6.8,2446471.4
GCT,7.4,2446471.7
MOK,7.0,2446471.7
PEM,7.6,2446472.2
BRK,7.3,2446473.3
BON,7.0,2446473.4
KNS,7.7,2446473.4
WIT,7.2,2446473.4
VED,7.2,2446474.3
PEM,7.6,2446475.2
PRZ,7.3,2446475.4
GCT,7.3,2446476.7
MOK,7.2,2446477.4
GRL,7.7,2446477.5
PEM,7.8,2446478.2
KNS,7.7,2446480.3
MOK,7.4,2446480.4
PEM,7.8,2446481.2
SGZ,7.0,2446482.3
GCT,7.7,2446482.7
GRL,7.7,2446483.5
MOK,7.5,2446484.4
GCT,7.8,2446486.3
SGZ,7.1,2446486.3
SGZ,7.5,2446487.3
MZS,7.8,2446487.4
PRZ,7.6,2446487.4
GRL,7.8,2446487.5
BRK,7.7,2446488.3
OJO,7.7,2446488.3
PEM,7.9,2446488.3
PRZ,7.8,2446488.3
WIT,7.7,2446488.3
PPS,7.7,2446488.4
GCT,7.9,2446488.7
BRK,7.7,2446489.3
MIB,7.8,2446489.3
MOK,7.7,2446489.3
MZS,8.0,2446489.4
OJO,7.7,2446490.3
WIT,7.8,2446490.3
JKK,7.9,2446490.4
PEM,7.9,2446491.4
MOK,7.7,2446492.3
OJO,7.7,2446492.3
WIT,7.7,2446492.3
GCT,7.8,2446492.4
JKK,7.9,2446493.4
SJN,7.7,2446493.4
MOK,7.8,2446496.3
PRZ,8.0,2446496.4
GCT,8.1,2446497.3
PEM,8.0,2446497.3
SGZ,8.1,2446497.3
VED,7.8,2446497.3
PRZ,7.9,2446498.3
SGZ,7.7,2446498.4
SJN,8.1,2446498.4
LEB,7.9,2446499.4
PRZ,8.1,2446499.4
SGZ,7.7,2446502.4
SJN,8.1,2446502.4
VED,7.9,2446503.3
KNS,8.4,2446506.2
GCT,8.1,2446506.3
OJO,8.2,2446506.3
RAT,8.3,2446506.3
RCR,8.2,2446506.3
BRK,8.0,2446506.4
MZS,8.2,2446506.4
BRK,8.1,2446507.3
OJO,8.2,2446507.3
PEM,8.7,2446507.3
SOZ,8.4,2446507.4
WIT,8.3,2446507.4
BRK,8.1,2446508.3
OJO,8.2,2446508.3
MOK,8.2,2446509.3
MZS,8.4,2446509.4
WIT,8.4,2446509.4
BRK,8.1,2446510.3
OJO,8.2,2446510.3
PEM,8.8,2446510.3
VED,8.0,2446510.4
BRK,8.2,2446512.3
GCT,8.4,2446513.3
BRK,8.2,2446515.3
BRK,8.2,2446516.3
GCT,8.5,2446516.3
RCR,8.0,2446516.3
OJO,8.1,2446517.3
VED,8.3,2446517.4
MKR,8.4,2446518.3
RAT,8.1,2446518.3
RCR,8.4,2446518.3
SGZ,8.1,2446518.3
MIB,8.6,2446518.4
MZS,8.8,2446518.4
BRK,8.1,2446519.3
OJO,8.4,2446519.3
FID,8.8,2446519.4
GRL,8.7,2446519.4
SGZ,8.2,2446519.4
SJN,8.3,2446519.4
SOZ,8.6,2446519.4
PPS,8.4,2446520.4
VIA,8.1,2446521.3
SGI,8.4,2446521.4
BRK,8.1,2446522.3
OJO,8.2,2446522.3
SGZ,8.2,2446522.4
OJO,8.2,2446523.3
PEM,8.9,2446523.3
MOK,8.4,2446523.4
PPS,8.6,2446523.4
SOZ,8.6,2446523.4
VED,8.2,2446524.3
MIB,8.4,2446524.4
SGZ,8.1,2446524.4
PPS,8.7,2446525.4
KNS,8.6,2446526.4
MOK,8.4,2446527.4
PEM,8.5,2446527.4
ROS,8.2,2446528.5
GRL,8.5,2446528.7
MZS,8.2,2446529.4
MIB,8.3,2446531.4
OJO,8.1,2446532.3
PEM,8.5,2446532.4
SGZ,8.0,2446532.4
BRK,8.0,2446533.3
BRK,8.0,2446534.3
SGZ,8.0,2446534.4
GRL,8.4,2446534.5
MIB,8.3,2446535.4
MZS,8.1,2446535.4
PEM,8.4,2446536.4
PRZ,8.0,2446536.4
PRZ,8.1,2446537.4
SGZ,7.9,2446538.4
PRZ,8.0,2446540.3
SGZ,8.0,2446540.4
VED,7.9,2446541.3
MZS,8.3,2446541.4
PRZ,7.9,2446541.4
GCT,8.0,2446541.6
PRZ,7.8,2446543.3
VED,8.0,2446545.3
PEM,8.4,2446545.4
PRZ,8.0,2446545.4
BLJ,7.7,2446545.5
RAT,8.1,2446546.4
GRL,8.4,2446547.4
MOK,7.8,2446547.4
PRZ,7.9,2446548.4
VED,7.9,2446549.4
BRK,7.7,2446550.3
PRZ,7.8,2446550.3
VIA,7.7,2446550.4
PRZ,7.6,2446551.3
MKR,8.1,2446551.4
MZS,8.1,2446551.4
GCT,7.7,2446551.6
BRK,7.7,2446552.3
FID,8.1,2446552.4
MZS,8.2,2446552.4
OJO,7.7,2446552.4
MOK,7.8,2446552.5
PRZ,7.5,2446552.6
MZS,8.0,2446553.4
OJO,7.7,2446553.4
RCR,8.1,2446553.4
BRK,7.7,2446554.4
FID,8.1,2446554.4
KNS,8.4,2446554.4
PRZ,7.8,2446554.4
SGZ,7.7,2446554.4
OJO,7.7,2446555.4
PRZ,7.7,2446555.4
VED,7.6,2446555.4
GCT,7.7,2446555.5
MOK,7.8,2446556.4
MZS,7.8,2446556.4
OJO,7.7,2446556.4
PRZ,7.8,2446556.4
VIA,7.7,2446556.4
BRK,7.7,2446557.3
OJO,7.7,2446557.4
SGZ,7.9,2446557.4
WIT,7.6,2446557.4
PRZ,7.6,2446557.6
KVI,7.7,2446558.4
PRZ,7.9,2446558.4
SGZ,7.7,2446558.4
BRK,7.6,2446559.4
RAT,8.2,2446559.4
RCR,8.1,2446559.4
ROS,8.1,2446560.4
SGI,8.1,2446560.4
MOK,7.8,2446560.5
SGZ,7.7,2446561.4
SGZ,7.5,2446562.3
BRK,7.6,2446563.3
KVI,7.7,2446563.4
PRZ,7.4,2446563.4
RAT,7.9,2446563.4
RCR,7.6,2446563.4
VED,7.7,2446563.4
KVI,7.7,2446564.4
MZS,7.5,2446564.4
PPS,7.6,2446564.4
VOL,7.7,2446564.4
GCT,7.5,2446564.5
PRZ,7.5,2446565.4
MZS,7.6,2446566.4
OJO,7.4,2446567.4
SGZ,7.8,2446567.4
FID,7.8,2446568.4
PRZ,7.8,2446570.4
VED,7.6,2446570.4
BFK,7.8,2446570.5
BRK,7.5,2446571.4
VOL,7.8,2446573.3
BRK,7.6,2446573.4
GCT,7.7,2446573.4
MZS,7.7,2446573.4
SGZ,7.8,2446573.4
PRZ,7.6,2446575.4
VED,7.6,2446575.4
BRK,7.6,2446576.4
RAT,7.8,2446576.4
ROS,7.9,2446576.4
WIT,7.6,2446576.5
KVI,7.7,2446577.4
MZS,7.7,2446577.4
OJO,7.7,2446577.4
PRZ,7.8,2446577.4
RCR,7.9,2446577.4
MZS,7.6,2446578.4
VOL,7.9,2446578.4
SGZ,7.8,2446578.5
SGZ,7.6,2446579.4
GCT,7.7,2446579.5
PRZ,7.9,2446580.4
OJO,7.7,2446581.4
SGZ,7.9,2446581.4
MEN,7.7,2446582.3
FID,8.1,2446582.4
KVI,7.8,2446582.5
ROS,8.0,2446585.4
GCT,7.7,2446586.5
PRZ,7.9,2446587.4
VED,7.8,2446587.4
CMG,8.2,2446589.4
FID,8.1,2446589.4
SGI,8.1,2446589.5
FID,8.1,2446590.4
MEN,7.9,2446590.4
MZS,7.7,2446590.4
PPS,7.8,2446590.4
PRZ,7.6,2446590.4
SGI,8.1,2446590.5
BRK,7.6,2446591.4
GUZ,7.5,2446591.4
OJO,7.7,2446591.4
PRZ,7.7,2446591.4
SGZ,7.5,2446591.4
VIA,7.8,2446591.4
VOL,7.9,2446591.4
GCT,7.7,2446591.5
RAT,8.1,2446592.4
VED,7.8,2446592.4
RCR,7.4,2446592.5
PRZ,7.6,2446594.4
VIA,7.8,2446594.4
GCT,7.8,2446594.5
PRZ,7.4,2446595.4
VED,7.6,2446595.4
OJO,7.6,2446595.5
BRK,7.5,2446596.4
MZS,7.7,2446596.4
WIT,7.5,2446596.4
GRL,7.5,2446596.5
SOZ,7.8,2446596.5
CMG,7.8,2446597.4
GUZ,7.4,2446597.4
OJO,7.6,2446597.4
PRZ,7.4,2446597.4
RAT,7.8,2446597.5
RCR,7.5,2446597.5
WIT,7.3,2446597.5
OJO,7.4,2446598.4
GCT,7.6,2446598.5
OJO,7.3,2446599.4
BRK,7.5,2446599.5
SGZ,7.1,2446600.4
OJO,7.3,2446601.4
PRZ,7.4,2446601.4
VED,7.6,2446601.4
PRZ,7.3,2446602.4
BRK,7.1,2446603.4
FID,7.2,2446603.4
OJO,7.0,2446604.4
PRZ,7.4,2446604.4
SGZ,7.1,2446604.4
VIA,7.0,2446604.4
GCT,7.4,2446604.5
BRK,7.1,2446605.4
BUR,6.8,2446605.4
PGT,6.9,2446605.4
PPS,7.0,2446605.4
BUR,7.0,2446606.4
PRZ,7.2,2446606.4
GUZ,7.4,2446606.5
BUR,7.1,2446607.4
GUZ,7.1,2446607.4
MZS,7.3,2446607.4
OJO,7.0,2446607.4
BRK,7.0,2446608.4
BUR,6.8,2446608.4
OJO,7.0,2446608.4
PRZ,6.9,2446608.4
SGZ,7.1,2446608.4
GCT,7.2,2446608.5
OJO,7.0,2446609.4
SGZ,7.1,2446609.4
KVI,6.9,2446609.5
LEB,7.0,2446609.5
BMU,7.4,2446610.4
BUR,6.9,2446610.4
FID,7.0,2446610.4
PRZ,7.0,2446610.4
SCW,7.2,2446610.4
SJN,6.9,2446610.4
VED,7.1,2446610.4
OJO,7.0,2446610.5
BRK,6.8,2446611.4
OJO,7.0,2446611.5
FID,7.0,2446612.4
MEN,7.1,2446612.4
SGZ,7.1,2446612.4
BUR,7.0,2446613.4
OJO,6.9,2446613.4
PRZ,7.0,2446613.4
SGZ,6.8,2446613.4
GCT,7.1,2446613.5
FID,7.0,2446614.4
OJO,6.9,2446614.4
BRK,6.8,2446614.5
VIA,7.1,2446615.4
FID,6.9,2446616.4
SGZ,6.8,2446616.4
VED,7.2,2446616.4
BUR,6.9,2446616.5
PIR,7.0,2446617.3
PPS,7.2,2446618.4
DOM,7.2,2446618.5
SGZ,6.8,2446619.4
VED,6.9,2446619.4
VIA,6.9,2446619.4
KVI,7.0,2446619.5
GCT,7.0,2446620.4
BUR,7.0,2446621.4
FID,6.9,2446621.4
SGZ,6.8,2446621.4
SOZ,7.3,2446621.4
VED,6.9,2446621.4
VIA,7.0,2446621.4
BON,6.9,2446622.4
BUR,7.0,2446622.5
LEB,7.4,2446622.5
JKK,7.3,2446623.4
MEN,7.0,2446623.4
SGZ,7.1,2446623.4
FID,7.0,2446624.4
PRZ,7.2,2446624.4
VED,6.9,2446624.4
BUR,7.1,2446624.5
BMU,7.7,2446625.4
BON,6.9,2446625.4
OJO,7.1,2446625.5
SGZ,7.0,2446626.4
BRK,7.4,2446626.5
JKK,7.3,2446626.5
FID,7.3,2446627.4
PRZ,7.6,2446627.4
SCW,7.6,2446627.4
SGZ,7.4,2446627.4
SGZ,7.1,2446628.4
BRK,7.4,2446628.5
BUR,7.3,2446628.5
PPS,7.3,2446629.4
SGZ,7.5,2446630.4
PRZ,7.4,2446631.4
SGZ,7.4,2446631.4
SGZ,7.4,2446632.4
VED,7.5,2446633.3
PGT,7.2,2446633.4
PRZ,7.6,2446633.4
SGZ,7.4,2446633.4
DOM,7.8,2446634.4
FID,7.4,2446634.4
SGI,7.7,2446634.4
PPS,7.5,2446635.4
SGZ,7.4,2446635.4
PRZ,7.6,2446636.4
BMU,7.7,2446637.4
SGZ,7.4,2446637.4
SOZ,7.9,2446637.4
JKK,7.6,2446638.4
PIR,7.6,2446638.4
PRZ,7.6,2446638.4
GCT,7.3,2446638.5
SGZ,7.4,2446639.3
RAT,7.9,2446639.4
RCR,7.7,2446639.4
SJN,7.6,2446639.4
KVI,7.7,2446639.5
OJO,7.6,2446640.4
PIR,7.6,2446640.4
SGZ,7.6,2446640.4
RCR,7.7,2446640.5
PPS,7.7,2446641.4
PRZ,7.5,2446641.4
GGM,7.6,2446642.4
LEB,7.6,2446642.4
OJO,7.6,2446642.4
PRZ,7.6,2446642.4
RAT,7.9,2446642.4
RCR,7.4,2446642.4
VED,7.6,2446642.4
BRK,7.6,2446642.5
GCT,7.6,2446642.5
JKK,7.7,2446642.5
SGZ,7.4,2446644.3
JKK,7.7,2446644.4
OJO,7.6,2446644.4
PRZ,7.7,2446644.4
VIA,7.8,2446644.4
WIT,7.6,2446644.4
MOK,7.7,2446644.5
BMU,7.8,2446645.4
BRK,8.0,2446645.4
FID,7.9,2446645.4
PIR,7.4,2446645.4
PPS,8.0,2446645.4
PRZ,7.5,2446645.4
RAT,7.9,2446645.4
RCR,8.0,2446645.4
SCW,7.6,2446645.4
GRL,7.7,2446645.5
OJO,7.6,2446646.4
PPS,7.9,2446647.4
PRZ,7.6,2446647.4
SOZ,7.8,2446647.4
BRK,8.0,2446648.4
CMG,7.7,2446648.4
JKK,7.7,2446648.4
LEB,7.6,2446648.4
OJO,7.6,2446648.4
MOK,8.0,2446648.5
PGT,7.5,2446649.3
SGZ,7.5,2446649.3
VED,7.6,2446649.3
OJO,7.6,2446649.4
WIT,7.4,2446649.4
RCR,7.6,2446649.6
PRZ,7.7,2446650.4
SGZ,7.4,2446650.4
BRK,7.6,2446651.4
GCT,7.7,2446651.4
OJO,7.6,2446651.4
SGZ,7.4,2446651.4
PIR,7.5,2446652.3
PPS,8.0,2446652.4
PRZ,7.5,2446652.4
KVI,7.9,2446652.5
SJN,7.5,2446653.4
JKK,7.7,2446653.5
GCT,7.6,2446654.4
JKK,7.7,2446654.4
OJO,7.4,2446654.4
SOZ,7.9,2446654.4
GRL,7.6,2446654.5
MOK,7.7,2446654.5
PGT,7.4,2446655.3
LEB,7.4,2446655.4
PRZ,7.6,2446655.4
SGZ,7.4,2446656.3
BUR,7.5,2446656.4
OJO,7.1,2446656.5
BRK,7.4,2446657.4
OJO,7.3,2446657.4
PRZ,7.6,2446657.4
BUR,7.3,2446657.5
GCT,7.7,2446657.5
BMU,7.6,2446658.4
OJO,7.0,2446659.4
ZAL,7.4,2446659.4
OJO,7.0,2446660.3
BRK,7.4,2446660.4
GCT,7.6,2446660.4
OJO,7.0,2446661.3
MOK,7.4,2446661.4
ANO,7.7,2446661.5
GRL,7.6,2446661.5
VED,7.2,2446663.3
BRK,7.4,2446663.4
LEB,7.0,2446664.4
PGT,7.2,2446664.4
FID,7.0,2446665.3
VED,7.4,2446666.3
BMU,7.5,2446666.4
PEM,7.4,2446666.4
GCT,7.4,2446667.3
KVI,7.4,2446668.3
MKR,7.0,2446668.3
BRK,7.0,2446668.4
MOK,7.3,2446668.4
VED,7.2,2446669.3
KNS,7.0,2446670.3
PEM,7.0,2446670.4
GCT,7.4,2446671.3
PPS,7.2,2446671.4
VED,7.0,2446672.3
BRK,6.9,2446672.4
MZS,7.4,2446672.4
ZAL,7.0,2446672.4
FID,6.9,2446673.3
GRL,7.3,2446673.3
KVI,6.9,2446673.3
MKR,6.9,2446673.4
PPS,7.0,2446673.4
GGM,7.4,2446674.3
OJO,6.9,2446674.3
PGT,6.8,2446674.3
BUR,6.8,2446674.4
VIA,7.1,2446674.4
LEB,7.0,2446674.5
SGI,7.4,2446674.6
SGI,7.3,2446675.3
BUR,7.0,2446675.4
PPS,7.0,2446675.4
VIA,7.1,2446675.4
GCT,7.3,2446676.3
BRK,7.0,2446676.4
BUR,7.2,2446676.4
MOK,7.3,2446676.4
OJO,6.9,2446676.4
VIA,7.0,2446676.4
BMU,7.5,2446677.4
SGI,7.4,2446677.4
BUR,7.1,2446678.3
MKR,7.0,2446678.3
OJO,6.9,2446678.3
PPS,6.9,2446678.4
VIA,7.2,2446678.4
ZAL,7.0,2446678.5
SGZ,6.9,2446679.3
VED,7.2,2446679.3
BRK,6.9,2446679.4
BUR,7.0,2446679.4
HLS,7.7,2446680.3
VOL,7.4,2446680.3
MKR,7.0,2446680.4
PEM,7.4,2446680.4
BUR,7.1,2446681.3
VIA,7.2,2446681.3
GRL,7.2,2446681.4
LEB,7.1,2446681.4
MOK,7.4,2446681.4
MIB,7.8,2446681.5
GCT,7.4,2446682.3
OJO,7.0,2446682.3
KVI,7.5,2446682.4
PPS,7.3,2446682.4
SGI,7.4,2446682.4
OJO,7.0,2446683.3
BRK,6.9,2446683.4
MKR,7.3,2446683.4
PEM,7.6,2446683.5
CMG,7.5,2446684.3
OJO,7.0,2446684.3
GCT,7.4,2446685.3
VOL,7.1,2446685.3
MOK,7.3,2446685.4
OJO,7.0,2446685.4
MIB,7.8,2446686.3
OJO,7.0,2446686.3
HLS,8.0,2446686.4
KVI,7.4,2446686.4
MKR,7.5,2446687.4
OJO,7.1,2446687.4
KVI,7.4,2446688.3
VOL,7.4,2446689.2
MOK,7.4,2446689.3
BMU,7.9,2446690.3
GCT,7.5,2446690.3
OJO,7.1,2446690.3
MIB,7.8,2446690.4
WML,8.3,2446691.3
OJO,7.3,2446692.3
RAT,8.2,2446692.3
RCR,7.9,2446692.3
WIT,7.6,2446692.3
BRK,7.8,2446692.4
FID,7.9,2446693.3
GCT,7.6,2446693.3
SGZ,8.0,2446695.3
GCT,7.8,2446696.3
KVI,8.1,2446696.3
BRK,8.0,2446697.4
MIB,8.2,2446697.4
VOL,7.9,2446697.6
OJO,7.8,2446698.3
WIT,7.8,2446698.3
WML,8.3,2446698.3
GRL,8.3,2446698.5
BRK,8.1,2446699.4
LEB,8.1,2446700.3
MOK,7.8,2446700.3
OJO,7.8,2446700.3
MIB,8.7,2446701.4
OJO,8.0,2446701.4
GCT,8.4,2446703.3
OJO,8.1,2446703.3
SGZ,8.2,2446703.3
VIA,8.2,2446703.3
LEB,8.2,2446704.3
BRK,8.4,2446704.4
PGT,8.3,2446705.3
RAT,8.7,2446705.3
RCR,8.3,2446705.3
SGZ,8.5,2446705.3
WIT,8.4,2446705.3
BRK,8.3,2446705.4
MZS,8.7,2446705.4
OJO,8.2,2446705.4
GCT,8.2,2446706.3
HLS,8.4,2446706.3
MIB,8.8,2446706.3
MOK,8.2,2446707.3
OJO,8.4,2446707.3
VIA,8.3,2446707.3
BMU,8.9,2446708.3
OJO,8.5,2446708.3
GRL,9.0,2446708.4
FID,9.0,2446708.6
SGZ,8.8,2446709.3
MZS,8.8,2446709.4
PPS,8.3,2446709.4
GCT,8.3,2446710.3
MOK,8.2,2446710.3
MIB,8.8,2446710.4
LEB,8.6,2446710.5
VIA,8.3,2446711.3
OJO,8.5,2446712.3
WML,8.2,2446713.3
GCT,8.7,2446714.3
BRK,8.7,2446714.4
MOK,8.6,2446714.5
CMG,8.9,2446715.4
JKK,8.6,2446715.4
WIT,8.7,2446715.5
OJO,8.6,2446716.3
WIT,8.8,2446716.3
MZS,8.8,2446716.4
GCT,8.6,2446717.3
OJO,8.6,2446717.3
WIT,8.6,2446717.3
WML,8.2,2446717.3
BRK,8.8,2446717.4
OJO,8.6,2446718.2
MOK,8.5,2446719.3
GCT,8.7,2446720.3
OJO,8.4,2446720.4
BMU,9.1,2446721.3
GCT,8.2,2446726.7
MOK,8.4,2446727.3
BRK,8.2,2446727.4
BRK,8.2,2446728.4
MZS,8.7,2446728.4
MKR,8.4,2446729.2
BRK,8.1,2446731.3
RCR,8.2,2446731.3
BMU,8.8,2446733.3
MOK,8.2,2446733.3
OJO,8.1,2446733.3
WIT,8.4,2446733.6
GCT,8.1,2446733.7
OJO,8.2,2446734.2
SGZ,8.5,2446734.3
BRK,8.1,2446734.4
MIB,8.3,2446735.3
PGT,8.1,2446735.3
MOK,8.2,2446736.5
GRL,8.4,2446736.7
BRK,8.0,2446737.2
OJO,8.1,2446737.2
WIT,8.3,2446737.2
JKK,8.2,2446737.4
KNS,8.5,2446738.2
MZS,8.6,2446738.4
SOZ,8.1,2446738.4
HLS,8.5,2446740.2
MOK,8.1,2446741.3
MZS,8.6,2446741.4
PPS,8.6,2446741.5
HLS,8.4,2446743.3
BRK,8.1,2446744.3
SGZ,8.3,2446744.3
VOL,8.5,2446744.4
PGT,8.1,2446746.2
BRK,8.1,2446746.3
OJO,8.0,2446747.2
GCT,8.1,2446747.4
OJO,8.2,2446748.2
BRK,8.1,2446753.2
OJO,8.1,2446753.2
GCT,8.1,2446754.7
GRL,8.3,2446756.2
BRK,8.0,2446760.3
SOZ,8.2,2446760.4
PPS,8.3,2446760.5
BMU,8.1,2446761.4
LEB,7.6,2446761.4
LUU,8.0,2446761.4
MZS,8.1,2446761.4
GRL,8.1,2446761.5
GCT,7.8,2446761.6
MOK,7.7,2446761.7
OJO,7.8,2446762.2
BRK,7.9,2446763.3
OJO,7.7,2446765.2
MOK,7.8,2446765.4
RAT,8.3,2446766.2
RCR,8.1,2446766.3
GCT,7.7,2446766.7
LUU,7.9,2446767.2
WML,7.5,2446767.3
RAT,7.9,2446768.2
BRK,7.8,2446768.3
WIT,7.6,2446768.3
MZS,7.6,2446768.4
VAC,7.6,2446768.4
BRK,7.7,2446769.3
MOK,7.7,2446769.4
GCT,7.7,2446770.7
MOK,7.7,2446771.2
BMU,8.1,2446771.4
JKK,7.8,2446771.5
OJO,7.4,2446771.5
BRK,7.6,2446773.4
GCT,7.7,2446773.7
MOK,7.4,2446775.2
LUU,7.5,2446775.4
MIB,7.9,2446775.4
LUU,7.5,2446783.2
GCT,7.4,2446783.4
PPS,7.5,2446784.4
SGZ,7.5,2446786.4
MOK,7.3,2446786.7
GRL,7.7,2446788.7
PPS,7.4,2446790.4
LUU,7.5,2446791.2
BMU,7.6,2446792.4
SGZ,7.5,2446792.4
HLS,7.7,2446792.5
CMG,7.5,2446793.4
MIB,7.5,2446794.3
SGZ,7.5,2446794.3
GCT,7.3,2446794.7
MOK,7.7,2446794.7
GRL,7.7,2446794.8
OJO,7.3,2446795.2
HLS,7.8,2446796.5
OJO,7.4,2446797.4
GCT,7.4,2446798.2
MIB,7.6,2446798.4
VIA,7.6,2446798.4
HIN,7.3,2446798.5
MOK,7.7,2446798.7
HIN,7.5,2446799.2
CLG,7.8,2446799.3
FID,7.5,2446799.3
PPS,7.7,2446799.4
VIA,7.6,2446799.4
LUU,7.5,2446800.3
SGZ,7.7,2446800.3
VOL,7.5,2446800.3
PPS,7.8,2446800.4
GRL,7.8,2446802.2
GCT,7.3,2446802.3
PPS,7.6,2446802.4
VOL,7.4,2446803.3
HIN,7.5,2446803.4
MIB,7.8,2446805.3
MOK,7.4,2446805.5
GCT,7.3,2446806.2
BRK,7.5,2446806.5
SGZ,7.5,2446807.3
LUU,7.6,2446810.2
GCT,7.4,2446814.3
HIN,7.6,2446814.3
OJO,7.7,2446814.3
MOK,7.7,2446815.2
WML,7.7,2446817.2
LUU,7.9,2446817.4
MIB,8.1,2446817.4
MOK,7.8,2446817.4
HLS,8.1,2446819.4
GRL,8.0,2446821.3
MOK,7.8,2446821.3
MIB,8.3,2446821.4
GCT,7.7,2446821.7
HIN,7.6,2446822.2
BRK,7.7,2446822.3
OJO,8.0,2446822.4
REN,8.1,2446822.4
LUU,8.0,2446823.3
VOL,8.1,2446823.3
OJO,8.1,2446824.2
HLS,8.1,2446824.4
MOK,7.8,2446824.4
GCT,8.1,2446825.3
RAT,8.3,2446825.3
VOL,8.4,2446825.3
BRK,7.8,2446825.4
HIN,8.1,2446825.4
MZS,8.4,2446825.4
PRZ,8.0,2446825.4
BRK,7.8,2446826.3
PRZ,7.9,2446826.4
BMU,8.6,2446827.3
CLG,8.2,2446827.3
GRL,8.3,2446827.3
MIB,8.2,2446827.3
PRZ,7.9,2446827.4
LUU,8.1,2446827.5
MOK,7.7,2446828.6
GCT,7.7,2446828.7
BRK,8.0,2446829.3
OJO,8.2,2446829.3
MZS,8.4,2446832.4
BRK,8.0,2446834.3
VOL,8.4,2446834.3
GRL,8.4,2446834.4
JKK,8.2,2446834.4
PPS,8.5,2446834.4
REN,8.5,2446834.4
MOK,8.0,2446834.5
HLS,8.2,2446835.4
LUU,8.0,2446837.4
PRZ,8.0,2446837.4
VOL,8.5,2446839.3
GRL,8.5,2446842.3
HLS,8.7,2446842.3
MOK,8.0,2446842.3
LUU,8.0,2446842.4
SGZ,8.0,2446844.4
GCT,7.7,2446845.3
MIB,8.0,2446845.3
OJO,7.5,2446847.3
CMG,7.9,2446847.4
HLS,8.0,2446847.4
MZS,8.0,2446847.4
FID,8.1,2446847.5
PPS,8.0,2446848.4
GCT,7.6,2446849.3
OJO,7.6,2446849.3
GRL,7.9,2446849.4
BRK,7.5,2446850.3
HIN,7.5,2446850.3
LUU,7.8,2446850.3
RAT,7.8,2446850.3
VOH,7.6,2446850.3
JKK,7.8,2446850.4
PPS,7.7,2446850.4
SOZ,7.9,2446850.4
BMU,7.7,2446851.3
LEB,7.4,2446851.3
VOH,7.6,2446851.3
BRK,7.5,2446851.4
HIN,7.6,2446851.4
MZS,8.0,2446851.4
PRZ,7.8,2446851.4
RAT,7.8,2446852.3
VOL,8.0,2446852.3
OJO,7.3,2446852.4
PPS,7.7,2446852.4
GCT,7.4,2446853.3
LUU,7.6,2446853.3
HIN,7.6,2446853.4
OJO,7.3,2446853.4
PPS,7.6,2446853.4
VOH,7.6,2446853.4
WML,7.7,2446854.2
MOK,7.6,2446855.4
GCT,7.3,2446856.3
HIN,7.2,2446856.3
OJO,7.1,2446856.3
JKK,7.4,2446856.4
BRK,7.4,2446858.3
LUU,7.4,2446858.3
OJO,7.0,2446858.3
VOH,7.5,2446858.3
PPS,7.3,2446858.4
BRK,7.4,2446859.3
HIN,7.0,2446859.3
VOH,7.1,2446859.3
VOL,7.0,2446859.3
PPS,7.2,2446859.4
GCT,7.3,2446860.3
GRL,7.4,2446860.5
HIN,7.0,2446861.3
HLS,7.6,2446861.3
LUU,7.3,2446861.3
MOK,7.3,2446861.3
OJO,6.9,2446861.3
WML,7.5,2446863.3
GCT,7.2,2446864.3
HIN,7.0,2446864.3
OJO,6.9,2446864.3
VED,7.2,2446864.3
LUU,7.2,2446864.4
MIB,7.7,2446864.4
MOK,7.4,2446864.4
PRZ,7.3,2446864.4
WIT,6.8,2446864.4
